"","OBJECTID","SiteID","Day","Month","Year","Species","Count"
"422",17366,"ELO-STLR_D4",5,11,1991,"LTDU",20
"423",17367,"ELO-STLR_D4",9,1,1992,"LTDU",58
"424",17368,"ELO-STLR_D4",5,1,1993,"LTDU",10
"425",17369,"ELO-STLR_D4",16,12,1993,"LTDU",480
"426",17370,"ELO-STLR_D4",17,11,1993,"LTDU",3977
"427",17371,"ELO-STLR_D4",4,11,1994,"LTDU",2135
"428",17372,"ELO-STLR_D4",16,11,1994,"LTDU",425
"429",17373,"ELO-STLR_D4",5,1,1994,"LTDU",1
"430",17374,"ELO-STLR_D4",12,12,1995,"LTDU",50
"431",17375,"ELO-STLR_D4",22,11,1995,"LTDU",10
"432",17376,"ELO-STLR_D4",25,10,1995,"LTDU",5
"433",17377,"ELO-STLR_D4",9,11,1995,"LTDU",231
"434",17378,"ELO-STLR_D4",4,11,1996,"LTDU",140
"435",17379,"ELO-STLR_D4",5,1,1996,"LTDU",4
"436",17380,"ELO-STLR_D4",8,1,1997,"LTDU",330
"437",17381,"ELO-STLR_D4",5,11,1997,"LTDU",200
"438",17382,"ELO-STLR_D4",8,12,1997,"LTDU",40
"439",17383,"ELO-STLR_D4",16,12,1998,"LTDU",173
"440",17384,"ELO-STLR_D4",21,1,1998,"LTDU",1
"441",17385,"ELO-STLR_D4",4,11,1998,"LTDU",10
"442",17386,"ELO-STLR_D4",17,12,1999,"LTDU",2
"443",17387,"ELO-STLR_D4",8,11,1999,"LTDU",1005
"444",17388,"ELO-STLR_D4",12,4,1999,"LTDU",569
"445",17389,"ELO-STLR_D4",25,3,1999,"LTDU",200
"446",17390,"ELO-STLR_D4",19,10,1999,"LTDU",1
"447",17391,"ELO-STLR_D4",11,1,1999,"LTDU",53
"448",17392,"ELO-STLR_D4",18,10,1999,"LTDU",85
"449",17393,"ELO-STLR_D4",18,11,1999,"LTDU",16
"450",17394,"ELO-STLR_D4",2,12,1999,"LTDU",120
"451",17395,"ELO-STLR_D4",22,4,1999,"LTDU",38
"452",17396,"ELO-STLR_D4",7,11,2000,"LTDU",47
"453",17397,"ELO-STLR_D4",5,1,2000,"LTDU",416
"454",17398,"ELO-STLR_D4",6,11,2001,"LTDU",8
"455",17399,"ELO-STLR_D4",9,1,2001,"LTDU",422
"456",17400,"ELO-STLR_D4",8,1,2002,"LTDU",15
"457",17401,"ELO-STLR_D4",29,10,2002,"LTDU",20
"458",17402,"ELO-STLR_D4",7,1,2003,"LTDU",80
"459",17403,"ELO-STLR_D4",6,11,2003,"LTDU",4
"460",17404,"ELO-STLR_D4",7,1,2004,"LTDU",490
"461",18187,"ELO-STLR_D5",21,12,1970,"LTDU",20
"462",18188,"ELO-STLR_D5",9,11,1970,"LTDU",6
"463",18189,"ELO-STLR_D5",4,11,1970,"LTDU",349
"464",18190,"ELO-STLR_D5",22,12,1971,"LTDU",352
"465",18191,"ELO-STLR_D5",1,12,1971,"LTDU",185
"466",18192,"ELO-STLR_D5",22,10,1971,"LTDU",3
"467",18193,"ELO-STLR_D5",24,3,1972,"LTDU",3
"468",18194,"ELO-STLR_D5",25,5,1976,"LTDU",6
"469",18195,"ELO-STLR_D5",8,4,1976,"LTDU",36
"470",18196,"ELO-STLR_D5",30,4,1976,"LTDU",2
"471",18197,"ELO-STLR_D5",20,1,1977,"LTDU",26
"472",18198,"ELO-STLR_D5",9,3,1977,"LTDU",265
"473",18199,"ELO-STLR_D5",6,11,1985,"LTDU",83
"474",18200,"ELO-STLR_D5",5,11,1986,"LTDU",64
"475",18201,"ELO-STLR_D5",2,1,1986,"LTDU",37
"476",18202,"ELO-STLR_D5",20,11,1986,"LTDU",112
"477",18203,"ELO-STLR_D5",15,5,1986,"LTDU",202
"478",18204,"ELO-STLR_D5",16,4,1986,"LTDU",196
"479",18205,"ELO-STLR_D5",27,8,1986,"LTDU",6
"480",18206,"ELO-STLR_D5",17,3,1986,"LTDU",190
"481",18207,"ELO-STLR_D5",8,12,1986,"LTDU",177
"482",18208,"ELO-STLR_D5",27,3,1986,"LTDU",8
"483",18209,"ELO-STLR_D5",10,10,1986,"LTDU",1
"484",18210,"ELO-STLR_D5",5,11,1987,"LTDU",34
"485",18211,"ELO-STLR_D5",13,1,1987,"LTDU",77
"486",18212,"ELO-STLR_D5",18,11,1988,"LTDU",8
"487",18213,"ELO-STLR_D5",7,1,1988,"LTDU",116
"488",18214,"ELO-STLR_D5",19,10,1988,"LTDU",2
"489",18215,"ELO-STLR_D5",8,11,1989,"LTDU",30
"490",18216,"ELO-STLR_D5",3,1,1989,"LTDU",57
"491",18217,"ELO-STLR_D5",15,12,1989,"LTDU",17
"492",18218,"ELO-STLR_D5",8,11,1990,"LTDU",22
"493",18219,"ELO-STLR_D5",15,11,1990,"LTDU",3
"494",18220,"ELO-STLR_D5",3,1,1990,"LTDU",27
"495",18221,"ELO-STLR_D5",12,12,1991,"LTDU",18
"496",18222,"ELO-STLR_D5",2,1,1991,"LTDU",21
"497",18223,"ELO-STLR_D5",18,11,1991,"LTDU",25
"498",18224,"ELO-STLR_D5",9,1,1992,"LTDU",2
"499",18225,"ELO-STLR_D5",16,12,1993,"LTDU",171
"500",18226,"ELO-STLR_D5",17,11,1993,"LTDU",487
"501",18227,"ELO-STLR_D5",16,11,1994,"LTDU",26
"502",18228,"ELO-STLR_D5",4,11,1994,"LTDU",2
"503",18229,"ELO-STLR_D5",5,1,1994,"LTDU",7
"504",18230,"ELO-STLR_D5",15,12,1994,"LTDU",20
"505",18231,"ELO-STLR_D5",10,1,1995,"LTDU",6500
"506",18232,"ELO-STLR_D5",12,12,1995,"LTDU",339
"507",18233,"ELO-STLR_D5",22,11,1995,"LTDU",14
"508",18234,"ELO-STLR_D5",9,11,1995,"LTDU",226
"509",18235,"ELO-STLR_D5",4,11,1996,"LTDU",27
"510",18236,"ELO-STLR_D5",5,1,1996,"LTDU",420
"511",18237,"ELO-STLR_D5",16,12,1996,"LTDU",4
"512",18238,"ELO-STLR_D5",5,11,1996,"LTDU",10
"513",18239,"ELO-STLR_D5",5,11,1997,"LTDU",15
"514",18240,"ELO-STLR_D5",8,12,1997,"LTDU",42
"515",18241,"ELO-STLR_D5",8,1,1997,"LTDU",189
"516",18242,"ELO-STLR_D5",4,11,1998,"LTDU",108
"517",18243,"ELO-STLR_D5",16,12,1998,"LTDU",1335
"518",18244,"ELO-STLR_D5",12,4,1999,"LTDU",41
"519",18245,"ELO-STLR_D5",18,10,1999,"LTDU",18
"520",18246,"ELO-STLR_D5",11,1,1999,"LTDU",129
"521",18247,"ELO-STLR_D5",17,12,1999,"LTDU",2
"522",18248,"ELO-STLR_D5",25,3,1999,"LTDU",68
"523",18249,"ELO-STLR_D5",18,11,1999,"LTDU",647
"524",18250,"ELO-STLR_D5",7,10,1999,"LTDU",11
"525",18251,"ELO-STLR_D5",8,11,1999,"LTDU",5850
"526",18252,"ELO-STLR_D5",7,11,2000,"LTDU",25
"527",18253,"ELO-STLR_D5",5,1,2000,"LTDU",2336
"528",18254,"ELO-STLR_D5",10,1,2001,"LTDU",277
"529",18255,"ELO-STLR_D5",8,1,2002,"LTDU",165
"530",18256,"ELO-STLR_D5",6,11,2003,"LTDU",55
"531",18257,"ELO-STLR_D5",7,1,2004,"LTDU",35
"532",18884,"ELO-STLR_D6",27,10,1970,"LTDU",1
"533",18885,"ELO-STLR_D6",22,10,1971,"LTDU",197
"534",18886,"ELO-STLR_D6",24,3,1972,"LTDU",2
"535",18887,"ELO-STLR_D6",9,3,1977,"LTDU",38
"536",18888,"ELO-STLR_D6",20,11,1986,"LTDU",2
"537",18889,"ELO-STLR_D6",16,4,1986,"LTDU",55
"538",18890,"ELO-STLR_D6",4,11,1988,"LTDU",1
"539",19489,"ELO-STLR_D7",21,12,1970,"LTDU",13
"540",19490,"ELO-STLR_D7",22,12,1971,"LTDU",58
"541",19491,"ELO-STLR_D7",24,3,1972,"LTDU",77
"542",19492,"ELO-STLR_D7",25,3,1977,"LTDU",140
"543",19493,"ELO-STLR_D7",9,3,1977,"LTDU",77
"544",19494,"ELO-STLR_D7",16,4,1986,"LTDU",16
"545",19495,"ELO-STLR_D7",17,3,1986,"LTDU",10
"546",19496,"ELO-STLR_D7",8,12,1986,"LTDU",3
"547",19497,"ELO-STLR_D7",13,1,1987,"LTDU",77
"548",19498,"ELO-STLR_D7",7,1,1988,"LTDU",72
"549",19499,"ELO-STLR_D7",18,11,1988,"LTDU",21
"550",19500,"ELO-STLR_D7",3,1,1989,"LTDU",20
"551",19501,"ELO-STLR_D7",15,12,1989,"LTDU",26
"552",19502,"ELO-STLR_D7",15,11,1990,"LTDU",25
"553",19503,"ELO-STLR_D7",3,1,1990,"LTDU",538
"554",19504,"ELO-STLR_D7",2,1,1991,"LTDU",18
"555",19505,"ELO-STLR_D7",12,12,1991,"LTDU",87
"556",19506,"ELO-STLR_D7",5,11,1991,"LTDU",2
"557",19507,"ELO-STLR_D7",18,11,1991,"LTDU",14
"558",19508,"ELO-STLR_D7",9,1,1992,"LTDU",10
"559",19509,"ELO-STLR_D7",16,12,1993,"LTDU",6
"560",19510,"ELO-STLR_D7",5,1,1994,"LTDU",8
"561",19511,"ELO-STLR_D7",22,11,1995,"LTDU",13
"562",19512,"ELO-STLR_D7",9,11,1995,"LTDU",40
"563",19513,"ELO-STLR_D7",16,12,1996,"LTDU",28
"564",19514,"ELO-STLR_D7",11,12,1997,"LTDU",15
"565",19515,"ELO-STLR_D7",8,1,1997,"LTDU",10
"566",19516,"ELO-STLR_D7",21,1,1998,"LTDU",6
"567",19517,"ELO-STLR_D7",25,3,1999,"LTDU",200
"568",19518,"ELO-STLR_D7",12,4,1999,"LTDU",362
"569",19519,"ELO-STLR_D7",5,1,2000,"LTDU",270
"570",19520,"ELO-STLR_D7",8,1,2002,"LTDU",1
"571",19521,"ELO-STLR_D7",7,1,2003,"LTDU",17
"572",19522,"ELO-STLR_D7",7,1,2004,"LTDU",20
"573",20353,"ELO-STLR_D8",4,11,1970,"LTDU",3113
"574",20354,"ELO-STLR_D8",21,12,1970,"LTDU",68
"575",20355,"ELO-STLR_D8",9,11,1970,"LTDU",90
"576",20356,"ELO-STLR_D8",22,10,1971,"LTDU",515
"577",20357,"ELO-STLR_D8",22,12,1971,"LTDU",438
"578",20358,"ELO-STLR_D8",1,12,1971,"LTDU",210
"579",20359,"ELO-STLR_D8",24,3,1972,"LTDU",17
"580",20360,"ELO-STLR_D8",25,5,1976,"LTDU",70
"581",20361,"ELO-STLR_D8",11,3,1976,"LTDU",2
"582",20362,"ELO-STLR_D8",30,4,1976,"LTDU",1801
"583",20363,"ELO-STLR_D8",8,4,1976,"LTDU",38
"584",20364,"ELO-STLR_D8",8,12,1977,"LTDU",52
"585",20365,"ELO-STLR_D8",12,4,1977,"LTDU",92
"586",20366,"ELO-STLR_D8",9,3,1977,"LTDU",64
"587",20367,"ELO-STLR_D8",29,4,1977,"LTDU",3
"588",20368,"ELO-STLR_D8",15,11,1977,"LTDU",58
"589",20369,"ELO-STLR_D8",20,1,1977,"LTDU",50
"590",20370,"ELO-STLR_D8",19,10,1977,"LTDU",100
"591",20371,"ELO-STLR_D8",2,1,1986,"LTDU",26
"592",20372,"ELO-STLR_D8",29,4,1986,"LTDU",31
"593",20373,"ELO-STLR_D8",17,3,1986,"LTDU",318
"594",20374,"ELO-STLR_D8",20,11,1986,"LTDU",28
"595",20375,"ELO-STLR_D8",15,5,1986,"LTDU",1
"596",20376,"ELO-STLR_D8",16,4,1986,"LTDU",235
"597",20377,"ELO-STLR_D8",8,12,1986,"LTDU",23
"598",20378,"ELO-STLR_D8",5,11,1987,"LTDU",35
"599",20379,"ELO-STLR_D8",13,1,1987,"LTDU",39
"600",20380,"ELO-STLR_D8",18,11,1988,"LTDU",16
"601",20381,"ELO-STLR_D8",7,1,1988,"LTDU",4
"602",20382,"ELO-STLR_D8",19,10,1988,"LTDU",1
"603",20383,"ELO-STLR_D8",3,1,1989,"LTDU",44
"604",20384,"ELO-STLR_D8",8,11,1989,"LTDU",76
"605",20385,"ELO-STLR_D8",15,11,1990,"LTDU",105
"606",20386,"ELO-STLR_D8",8,11,1990,"LTDU",100
"607",20387,"ELO-STLR_D8",3,1,1990,"LTDU",98
"608",20388,"ELO-STLR_D8",2,1,1991,"LTDU",168
"609",20389,"ELO-STLR_D8",12,12,1991,"LTDU",10
"610",20390,"ELO-STLR_D8",18,11,1991,"LTDU",12
"611",20391,"ELO-STLR_D8",5,11,1991,"LTDU",10
"612",20392,"ELO-STLR_D8",16,12,1993,"LTDU",130
"613",20393,"ELO-STLR_D8",5,1,1993,"LTDU",9
"614",20394,"ELO-STLR_D8",17,11,1993,"LTDU",47
"615",20395,"ELO-STLR_D8",4,11,1993,"LTDU",95
"616",20396,"ELO-STLR_D8",16,11,1994,"LTDU",80
"617",20397,"ELO-STLR_D8",5,1,1994,"LTDU",29
"618",20398,"ELO-STLR_D8",9,11,1995,"LTDU",37
"619",20399,"ELO-STLR_D8",10,1,1995,"LTDU",22
"620",20400,"ELO-STLR_D8",22,11,1995,"LTDU",2
"621",20401,"ELO-STLR_D8",12,12,1995,"LTDU",20
"622",20402,"ELO-STLR_D8",4,11,1996,"LTDU",153
"623",20403,"ELO-STLR_D8",6,11,1997,"LTDU",47
"624",20404,"ELO-STLR_D8",8,1,1997,"LTDU",37
"625",20405,"ELO-STLR_D8",21,1,1998,"LTDU",20
"626",20406,"ELO-STLR_D8",11,1,1999,"LTDU",61
"627",20407,"ELO-STLR_D8",18,11,1999,"LTDU",9073
"628",20408,"ELO-STLR_D8",12,4,1999,"LTDU",97
"629",20409,"ELO-STLR_D8",8,11,1999,"LTDU",20
"630",20410,"ELO-STLR_D8",5,1,2000,"LTDU",972
"631",20411,"ELO-STLR_D8",7,11,2000,"LTDU",30
"632",20412,"ELO-STLR_D8",10,1,2001,"LTDU",50
"633",20413,"ELO-STLR_D8",6,11,2001,"LTDU",225
"634",20414,"ELO-STLR_D8",8,1,2002,"LTDU",75
"635",20415,"ELO-STLR_D8",6,11,2003,"LTDU",50
"636",20416,"ELO-STLR_D8",7,1,2004,"LTDU",28
"637",20937,"ELO-STLR_E1",5,11,1997,"LTDU",24
"638",20938,"ELO-STLR_E1",7,11,2000,"LTDU",10
"639",21491,"ELO-STLR_E2",5,11,1997,"LTDU",35
"640",22743,"ELO-STLR_E4",8,4,1976,"LTDU",2
"641",22744,"ELO-STLR_E4",30,4,1976,"LTDU",10
"642",22745,"ELO-STLR_E4",2,1,1986,"LTDU",20
"643",22746,"ELO-STLR_E4",27,3,1986,"LTDU",10
"644",22747,"ELO-STLR_E4",16,4,1986,"LTDU",4
"645",22748,"ELO-STLR_E4",17,12,1986,"LTDU",250
"646",22749,"ELO-STLR_E4",7,1,2004,"LTDU",50
"647",23501,"ELO-STLR_F1",6,11,1997,"LTDU",10
"648",23593,"ELO-STLR_F2",6,11,1997,"LTDU",3
"649",23594,"ELO-STLR_F2",8,1,2002,"LTDU",19
"650",23727,"ELO-STLR_F3",21,12,1970,"LTDU",204
"651",23728,"ELO-STLR_F3",27,10,1970,"LTDU",6
"652",23729,"ELO-STLR_F3",9,11,1970,"LTDU",18
"653",23730,"ELO-STLR_F3",4,11,1970,"LTDU",116
"654",23731,"ELO-STLR_F3",1,12,1971,"LTDU",62
"655",23732,"ELO-STLR_F3",22,10,1971,"LTDU",135
"656",23733,"ELO-STLR_F3",22,12,1971,"LTDU",115
"657",23734,"ELO-STLR_F3",2,6,1972,"LTDU",1
"658",23735,"ELO-STLR_F3",24,3,1972,"LTDU",4
"659",23736,"ELO-STLR_F3",14,1,2000,"LTDU",1
"660",23895,"ELO-STLR_F4",4,11,1970,"LTDU",53
"661",23896,"ELO-STLR_F4",15,10,1970,"LTDU",4
"662",23897,"ELO-STLR_F4",21,12,1970,"LTDU",199
"663",23898,"ELO-STLR_F4",22,12,1971,"LTDU",180
"664",23899,"ELO-STLR_F4",1,12,1971,"LTDU",16
"665",23900,"ELO-STLR_F4",24,3,1972,"LTDU",12
"666",23901,"ELO-STLR_F4",14,1,2000,"LTDU",2
"667",24284,"ELO-STLR_IS",20,11,1986,"LTDU",173
"668",24285,"ELO-STLR_IS",27,3,1986,"LTDU",235
"669",24286,"ELO-STLR_IS",17,3,1986,"LTDU",120
"670",24287,"ELO-STLR_IS",16,4,1986,"LTDU",10
"671",24288,"ELO-STLR_IS",29,4,1986,"LTDU",11
"672",24289,"ELO-STLR_IS",15,5,1986,"LTDU",1
"673",24290,"ELO-STLR_IS",13,1,1987,"LTDU",84
"674",24291,"ELO-STLR_IS",18,11,1988,"LTDU",2
"675",24292,"ELO-STLR_IS",14,12,1988,"LTDU",10
"676",24293,"ELO-STLR_IS",15,12,1989,"LTDU",637
"677",24294,"ELO-STLR_IS",8,11,1989,"LTDU",45
"678",24295,"ELO-STLR_IS",3,1,1989,"LTDU",236
"679",24296,"ELO-STLR_IS",3,1,1990,"LTDU",480
"680",24297,"ELO-STLR_IS",12,12,1991,"LTDU",296
"681",24298,"ELO-STLR_IS",18,11,1991,"LTDU",93
"682",24299,"ELO-STLR_IS",24,11,1992,"LTDU",12
"683",24300,"ELO-STLR_IS",9,1,1992,"LTDU",10
"684",24301,"ELO-STLR_IS",5,1,1993,"LTDU",24
"685",24302,"ELO-STLR_IS",4,11,1993,"LTDU",1
"686",24303,"ELO-STLR_IS",16,11,1994,"LTDU",10
"687",24304,"ELO-STLR_IS",5,1,1994,"LTDU",265
"688",24305,"ELO-STLR_IS",12,12,1995,"LTDU",103
"689",24306,"ELO-STLR_IS",9,11,1995,"LTDU",166
"690",24307,"ELO-STLR_IS",22,11,1995,"LTDU",50
"691",24308,"ELO-STLR_IS",5,11,1997,"LTDU",100
"692",24309,"ELO-STLR_IS",8,1,1997,"LTDU",31
"693",24310,"ELO-STLR_IS",8,12,1997,"LTDU",3141
"694",24311,"ELO-STLR_IS",4,11,1998,"LTDU",2
"695",24312,"ELO-STLR_IS",21,1,1998,"LTDU",3945
"696",24313,"ELO-STLR_IS",18,11,1999,"LTDU",170
"697",24314,"ELO-STLR_IS",8,11,1999,"LTDU",95
"698",24315,"ELO-STLR_IS",11,1,1999,"LTDU",10068
"699",24316,"ELO-STLR_IS",25,3,1999,"LTDU",510
"700",24317,"ELO-STLR_IS",12,4,1999,"LTDU",196
"701",24318,"ELO-STLR_IS",5,1,2000,"LTDU",5989
"702",24319,"ELO-STLR_IS",7,11,2000,"LTDU",118
"703",24320,"ELO-STLR_IS",7,1,2002,"LTDU",1600
"704",25082,"ELO-STLR_WL",4,11,1970,"LTDU",435
"705",25083,"ELO-STLR_WL",9,11,1970,"LTDU",200
"706",25084,"ELO-STLR_WL",21,12,1970,"LTDU",1
"707",25085,"ELO-STLR_WL",22,10,1971,"LTDU",48
"708",25086,"ELO-STLR_WL",1,12,1971,"LTDU",4
"709",25087,"ELO-STLR_WL",22,12,1971,"LTDU",9
"710",25088,"ELO-STLR_WL",24,3,1972,"LTDU",1
"711",25089,"ELO-STLR_WL",5,11,1991,"LTDU",10
"712",27884,"WLO-LE_A1",27,10,1993,"LTDU",1
"713",28223,"WLO-LE_A10",9,11,1970,"LTDU",5
"714",28224,"WLO-LE_A10",4,11,1970,"LTDU",27
"715",28225,"WLO-LE_A10",21,12,1970,"LTDU",13
"716",28226,"WLO-LE_A10",3,12,1971,"LTDU",21
"717",28227,"WLO-LE_A10",21,3,1972,"LTDU",133
"718",28228,"WLO-LE_A10",10,2,1972,"LTDU",70
"719",28640,"WLO-LE_A11",27,10,1970,"LTDU",1
"720",28641,"WLO-LE_A11",10,11,1971,"LTDU",1
"721",28642,"WLO-LE_A11",18,11,1971,"LTDU",72
"722",28643,"WLO-LE_A11",21,3,1972,"LTDU",25
"723",28644,"WLO-LE_A11",31,10,1980,"LTDU",2
"724",29047,"WLO-LE_A12",21,12,1970,"LTDU",13
"725",29048,"WLO-LE_A12",3,12,1971,"LTDU",2
"726",29049,"WLO-LE_A12",18,11,1971,"LTDU",8
"727",29050,"WLO-LE_A12",25,11,1971,"LTDU",40
"728",29051,"WLO-LE_A12",21,12,1971,"LTDU",29
"729",29418,"WLO-LE_A13",27,10,1970,"LTDU",20
"730",29419,"WLO-LE_A13",21,12,1970,"LTDU",68
"731",29420,"WLO-LE_A13",4,11,1970,"LTDU",3113
"732",29421,"WLO-LE_A13",9,11,1970,"LTDU",90
"733",29804,"WLO-LE_A14",9,11,1970,"LTDU",18
"734",29805,"WLO-LE_A14",4,11,1970,"LTDU",116
"735",29806,"WLO-LE_A14",27,10,1970,"LTDU",6
"736",29807,"WLO-LE_A14",21,12,1970,"LTDU",204
"737",29808,"WLO-LE_A14",31,3,1981,"LTDU",35
"738",29809,"WLO-LE_A14",25,4,2001,"LTDU",3
"739",30072,"WLO-LE_A15",4,11,1970,"LTDU",53
"740",30073,"WLO-LE_A15",21,12,1970,"LTDU",199
"741",30074,"WLO-LE_A15",15,10,1970,"LTDU",4
"742",30075,"WLO-LE_A15",27,10,1970,"LTDU",6
"743",30076,"WLO-LE_A15",10,4,1981,"LTDU",265
"744",30077,"WLO-LE_A15",19,3,1981,"LTDU",471
"745",30078,"WLO-LE_A15",31,3,1981,"LTDU",715
"746",30079,"WLO-LE_A15",17,3,1994,"LTDU",123
"747",30080,"WLO-LE_A15",30,3,1994,"LTDU",160
"748",30081,"WLO-LE_A15",20,12,2000,"LTDU",300
"749",30082,"WLO-LE_A15",29,3,2001,"LTDU",164
"750",30083,"WLO-LE_A15",4,1,2001,"LTDU",718
"751",30384,"WLO-LE_A16",15,12,1980,"LTDU",1545
"752",30385,"WLO-LE_A16",31,3,1981,"LTDU",16
"753",30386,"WLO-LE_A16",19,3,1981,"LTDU",9
"754",30387,"WLO-LE_A16",20,12,2000,"LTDU",83
"755",30388,"WLO-LE_A16",9,4,2001,"LTDU",10
"756",30389,"WLO-LE_A16",29,3,2001,"LTDU",4
"757",30390,"WLO-LE_A16",25,4,2001,"LTDU",30
"758",30391,"WLO-LE_A16",4,1,2001,"LTDU",5
"759",30732,"WLO-LE_A17",15,12,1980,"LTDU",28
"760",30733,"WLO-LE_A17",31,3,1981,"LTDU",3
"761",30734,"WLO-LE_A17",17,3,1994,"LTDU",11
"762",30735,"WLO-LE_A17",30,3,1994,"LTDU",1
"763",30736,"WLO-LE_A17",20,12,2000,"LTDU",137
"764",30737,"WLO-LE_A17",25,4,2001,"LTDU",103
"765",30738,"WLO-LE_A17",29,3,2001,"LTDU",2820
"766",30739,"WLO-LE_A17",4,1,2001,"LTDU",10
"767",30740,"WLO-LE_A17",9,4,2001,"LTDU",700
"768",31078,"WLO-LE_A18",20,12,2000,"LTDU",27
"769",31079,"WLO-LE_A18",29,3,2001,"LTDU",10
"770",31401,"WLO-LE_A19",15,12,1980,"LTDU",75
"771",31402,"WLO-LE_A19",31,3,1981,"LTDU",14
"772",31403,"WLO-LE_A19",10,4,1981,"LTDU",5
"773",31404,"WLO-LE_A19",19,3,1981,"LTDU",60
"774",31405,"WLO-LE_A19",6,11,1997,"LTDU",70
"775",31406,"WLO-LE_A19",15,11,2000,"LTDU",25
"776",31407,"WLO-LE_A19",20,12,2000,"LTDU",55
"777",31408,"WLO-LE_A19",14,1,2000,"LTDU",650
"778",31409,"WLO-LE_A19",29,3,2001,"LTDU",1970
"779",31410,"WLO-LE_A19",9,4,2001,"LTDU",6707
"780",31767,"WLO-LE_A2",21,12,1971,"LTDU",22
"781",31768,"WLO-LE_A2",18,11,1971,"LTDU",27
"782",31769,"WLO-LE_A2",25,11,1971,"LTDU",50
"783",31770,"WLO-LE_A2",10,11,1971,"LTDU",26
"784",31771,"WLO-LE_A2",3,12,1971,"LTDU",36
"785",31772,"WLO-LE_A2",10,2,1972,"LTDU",69
"786",32101,"WLO-LE_A20",15,12,1980,"LTDU",775
"787",32102,"WLO-LE_A20",18,11,1980,"LTDU",2167
"788",32103,"WLO-LE_A20",31,10,1980,"LTDU",153
"789",32104,"WLO-LE_A20",31,3,1981,"LTDU",261
"790",32105,"WLO-LE_A20",10,4,1981,"LTDU",38
"791",32106,"WLO-LE_A20",19,3,1981,"LTDU",197
"792",32107,"WLO-LE_A20",15,11,2000,"LTDU",50
"793",32108,"WLO-LE_A20",20,12,2000,"LTDU",1317
"794",32109,"WLO-LE_A20",30,10,2000,"LTDU",1000
"795",32110,"WLO-LE_A20",14,1,2000,"LTDU",235
"796",32111,"WLO-LE_A20",25,4,2001,"LTDU",98
"797",32112,"WLO-LE_A20",12,5,2001,"LTDU",45
"798",32113,"WLO-LE_A20",9,4,2001,"LTDU",404
"799",32114,"WLO-LE_A20",29,3,2001,"LTDU",100
"800",32404,"WLO-LE_A21",31,10,1980,"LTDU",410
"801",32405,"WLO-LE_A21",18,11,1980,"LTDU",688
"802",32406,"WLO-LE_A21",15,12,1980,"LTDU",2
"803",32407,"WLO-LE_A21",19,3,1981,"LTDU",651
"804",32408,"WLO-LE_A21",31,3,1981,"LTDU",565
"805",32409,"WLO-LE_A21",10,4,1981,"LTDU",145
"806",32410,"WLO-LE_A21",6,11,1997,"LTDU",166
"807",32411,"WLO-LE_A21",20,12,2000,"LTDU",6642
"808",32412,"WLO-LE_A21",14,1,2000,"LTDU",3691
"809",32413,"WLO-LE_A21",30,10,2000,"LTDU",5798
"810",32414,"WLO-LE_A21",15,11,2000,"LTDU",3305
"811",32415,"WLO-LE_A21",9,4,2001,"LTDU",2550
"812",32416,"WLO-LE_A21",4,1,2001,"LTDU",1852
"813",32417,"WLO-LE_A21",12,5,2001,"LTDU",32
"814",32418,"WLO-LE_A21",29,3,2001,"LTDU",3090
"815",32419,"WLO-LE_A21",25,4,2001,"LTDU",750
"816",32676,"WLO-LE_A22",10,4,1981,"LTDU",3
"817",32677,"WLO-LE_A22",31,3,1981,"LTDU",2
"818",32678,"WLO-LE_A22",19,3,1981,"LTDU",10
"819",32679,"WLO-LE_A22",14,1,2000,"LTDU",108
"820",32680,"WLO-LE_A22",15,11,2000,"LTDU",132
"821",32681,"WLO-LE_A22",20,12,2000,"LTDU",1100
"822",32682,"WLO-LE_A22",30,10,2000,"LTDU",57453
"823",32683,"WLO-LE_A22",9,4,2001,"LTDU",600
"824",32684,"WLO-LE_A22",4,1,2001,"LTDU",197
"825",32685,"WLO-LE_A22",29,3,2001,"LTDU",8
"826",32931,"WLO-LE_A23",30,10,2000,"LTDU",3
"827",32932,"WLO-LE_A23",9,4,2001,"LTDU",100
"828",33437,"WLO-LE_A25",19,3,1981,"LTDU",7
"829",33438,"WLO-LE_A25",15,11,2000,"LTDU",2
"830",33439,"WLO-LE_A25",4,1,2001,"LTDU",22
"831",33643,"WLO-LE_A26",22,12,1971,"LTDU",10
"832",33644,"WLO-LE_A26",8,1,2002,"LTDU",20
"833",34078,"WLO-LE_A3",21,12,1970,"LTDU",9
"834",34079,"WLO-LE_A3",4,11,1970,"LTDU",115
"835",34080,"WLO-LE_A3",18,11,1971,"LTDU",27
"836",34081,"WLO-LE_A3",3,12,1971,"LTDU",6
"837",34082,"WLO-LE_A3",10,11,1971,"LTDU",35
"838",34083,"WLO-LE_A3",6,1,1972,"LTDU",10
"839",34084,"WLO-LE_A3",18,1,1978,"LTDU",3
"840",34085,"WLO-LE_A3",10,4,1981,"LTDU",4
"841",34488,"WLO-LE_A4",4,11,1970,"LTDU",2
"842",34489,"WLO-LE_A4",9,11,1970,"LTDU",52
"843",34490,"WLO-LE_A4",3,12,1971,"LTDU",6
"844",34491,"WLO-LE_A4",25,11,1971,"LTDU",3
"845",34492,"WLO-LE_A4",21,12,1971,"LTDU",37
"846",34493,"WLO-LE_A4",18,11,1971,"LTDU",84
"847",34494,"WLO-LE_A4",10,11,1971,"LTDU",3
